,Unnamed: 0,Unnamed: 0.1,raw_text,clean,label,sentiment_vector,vader_polarity,sentiment_score,sentiment_0,sentiment_1,sentiment_2
2533,2533,2533,Trump banner held by white fans at HS basketball game angers black coach — so district is investigating,trump banner held white fan h basketbal game anger black coach district investig,4,"[0.231, 0.625, 0.144, -0.34]",0,-0.34,0.231,0.625,0.14400000000000002
2534,2534,2534,What is the significance of the discovery of liquid water on Mars? We look back at some of our favourite stories of…,signific discoveri liquid water mar look back favourit stori,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2535,2535,2535,This is incredible,incred,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2536,2536,2536,"Jose Mourinho, Fabio Capello and Andre Villas-Boas: How Largs shaped them",jose mourinho fabio capello andr villa boa larg shape,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2537,2537,2537,"The latest flash crash came on January 2nd, when the Japanese yen rose sharply and the Australian dollar fell follo…",latest flash crash came januari nd japanes yen rose sharpli australian dollar fell follo,4,"[0.172, 0.828, 0.0, -0.4019]",0,-0.4019,0.172,0.828,0.0
2538,2538,2538,Where should you look to invest in 2019?,look invest,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2539,2539,2539,Man reportedly tries to kill sheriff in knife attack — but bystanders intervene and shut it down,man report tri kill sheriff knife attack bystand interven shut,4,"[0.494, 0.506, 0.0, -0.8316]",0,-0.8316,0.494,0.506,0.0
2540,2540,2540,"A second vote on Brexit would only command legitimacy if the process were scrupulously fair, says @alanjrenwick of…",second vote brexit would command legitimaci process scrupul fair say alanjrenwick,4,"[0.0, 0.813, 0.187, 0.3182]",0,0.3182,0.0,0.813,0.187
2541,2541,2541,How chicken became the rich world’s most popular meat,chicken becam rich world popular meat,4,"[0.0, 0.385, 0.615, 0.7506]",1,0.7506,0.0,0.385,0.615
2542,2542,2542,A 17-month-old girl taken during a car theft has been found safe and well,month old girl taken car theft found safe well,4,"[0.0, 0.583, 0.417, 0.6124]",0,0.6124,0.0,0.583,0.41700000000000004
2543,2543,2543,When Ninalee Allen Craig left college she didn’t know where she belonged. The answer seemed to be to explore the wo…,ninale allen craig left colleg know belong answer seem explor wo,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2544,2544,2544,"RT @BBCBreaking: Donald Trump will hold second summit with North Korea's leader Kim Jong-un at end of February, White House says",rt bbcbreak donald trump hold second summit north korea leader kim jong un end februari white hous say,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2545,2545,2545,California Dem Gov. Gavin Newsom wheels out plan for new statewide tax on drinking water,california dem gov gavin newsom wheel plan new statewid tax drink water,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2546,2546,2546,So many mind-reading liberals,mani mind read liber,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2547,2547,2547,When your dad decides to do the same apprenticeship as you...,dad decid apprenticeship,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2548,2548,2548,"Tuesday's i - ""PM braced for crushing defeat"" #bbcpapers #tomorrowspaperstoday (via @AllieHBNews)",tuesday pm brace crush defeat bbcpaper tomorrowspaperstoday via alliehbnew,4,"[0.397, 0.603, 0.0, -0.5574]",0,-0.5574,0.397,0.603,0.0
2549,2549,2549,Terence Crawford v Amir Khan: Briton agrees shot at WBO world welterweight champion,terenc crawford v amir khan briton agre shot wbo world welterweight champion,4,"[0.0, 0.719, 0.281, 0.5994]",0,0.5994,0.0,0.7190000000000001,0.281
2550,2550,2550,"The National Trust is too often thought of as an institution for Britain's greying citizens, not trendy urbanites",nation trust often thought institut britain grey citizen trendi urbanit,4,"[0.0, 0.64, 0.36, 0.5423]",0,0.5423,0.0,0.64,0.36
2551,2551,2551,The euro enters its third decade in need of reform,euro enter third decad need reform,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2552,2552,2552,"China's banks are under pressure to sell off failed loans, and investors hope to profit from them",china bank pressur sell fail loan investor hope profit,4,"[0.229, 0.392, 0.379, 0.3182]",0,0.3182,0.22899999999999998,0.392,0.379
2553,2553,2553,University’s hockey puck defense against active shooter turns out to be hoax — this is what’s behind it: report,univers hockey puck defens activ shooter turn hoax behind report,4,"[0.189, 0.811, 0.0, -0.2732]",0,-0.2732,0.18899999999999997,0.8109999999999999,0.0
2554,2554,2554,"Your move, Senate.",move senat,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2555,2555,2555,Rahaf al-Qunun: UNHCR 'grateful' Saudi woman not deported,rahaf al qunun unhcr grate saudi woman deport,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2556,2556,2556,Manchester stabbings suspect detained under mental health laws,manchest stab suspect detain mental health law,4,"[0.688, 0.312, 0.0, -0.8316]",-1,-0.8316,0.688,0.312,0.0
2557,2557,2557,Here are ten of our most mind-expanding pieces remaking the case for liberalism in the 21st century,ten mind expand piec remak case liber st centuri,4,"[0.0, 0.777, 0.223, 0.3182]",0,0.3182,0.0,0.777,0.223
2558,2558,2558,Faster planes could prove a supersonic boon for time-pressed travellers. One of our most popular Gulliver stories o…,faster plane could prove superson boon time press travel one popular gulliv stori,4,"[0.0, 0.811, 0.189, 0.4215]",0,0.4215,0.0,0.8109999999999999,0.18899999999999997
2559,2559,2559,Why legalising gay sex in India is not a Western idea,legalis gay sex india western idea,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2560,2560,2560,"If Narendra Modi wins a second term, his party may be even blunter in imposing its Hindu-nationalist vision of a mo…",narendra modi win second term parti may even blunter impos hindu nationalist vision mo,4,"[0.0, 0.674, 0.326, 0.7003]",0,0.7003,0.0,0.674,0.326
2561,2561,2561,“Black Panther” inspired one of our most popular film reviews in 2018. It “is a good example of what Marvel does we…,black panther inspir one popular film review good exampl marvel,4,"[0.0, 0.452, 0.548, 0.8176]",1,0.8176,0.0,0.452,0.5479999999999999
2562,2562,2562,RT @BBCNWT: Welcome to barkour - parkour and free-running for dogs! 🐶😍 @sirenasylumfit,rt bbcnwt welcom barkour parkour free run dog sirenasylumfit,4,"[0.0, 0.708, 0.292, 0.5106]",0,0.5106,0.0,0.708,0.292
2563,2563,2563,"RT @BBCLookNorth: A North Yorkshire couple's plan to raffle their £500,000 home near Whitby has had to be called off because it's in breach…",rt bbclooknorth north yorkshir coupl plan raffl home near whitbi call breach,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2564,2564,2564,"Unfortunately for readers toiling five days a week, the prospect of a longer weekend is a distant one. One of our m…",unfortun reader toil five day week prospect longer weekend distant one one,4,"[0.0, 0.833, 0.167, 0.296]",0,0.29600000000000004,0.0,0.833,0.16699999999999998
2565,2565,2565,A culture blog that reflected on whether original science-fiction is being pushed out of cinemas by mainstream mega…,cultur blog reflect whether origin scienc fiction push cinema mainstream mega,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2566,2566,2566,RT @BBCkatyaadler: Michel Barnier speaking to my colleague @adamfleming says: “Now it is time for the UK to tell us the next steps. On our…,rt bbckatyaadl michel barnier speak colleagu adamflem say time uk tell u next step,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2567,2567,2567,Because taxation theft is so much fun!,taxat theft much fun,4,"[0.0, 0.476, 0.524, 0.5106]",1,0.5106,0.0,0.47600000000000003,0.524
2568,2568,2568,“Roma” captures Mexico’s chaotic modernisation,rom captur mexico chaotic modernis,4,"[0.444, 0.556, 0.0, -0.4939]",0,-0.4939,0.444,0.556,0.0
2569,2569,2569,"Nigeria’s government is hostile towards international NGOs, which can contradict its claims to be winning the war a…",nigeria govern hostil toward intern ngo contradict claim win war,4,"[0.365, 0.412, 0.224, -0.34]",0,-0.34,0.365,0.41200000000000003,0.22399999999999998
2570,2570,2570,"Pope Francis, the leader of the Catholic Church, may approve an edit of the prayer over what some experts believe i…",pope franci leader cathol church may approv edit prayer expert believ,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2571,2571,2571,"A rare example of a repeating ""fast radio burst"" has been detected by an observatory in Canada. The signal's uniden…",rare exampl repeat fast radio burst detect observatori canada signal uniden,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2572,2572,2572,Uber loses appeal over driver status,uber lose appeal driver status,4,"[0.428, 0.572, 0.0, -0.4576]",0,-0.4576,0.428,0.5720000000000001,0.0
2573,2573,2573,Chinese president uses threats to urge Taiwan to unify with mainland China,chines presid us threat urg taiwan unifi mainland china,4,"[0.298, 0.702, 0.0, -0.5267]",0,-0.5267,0.298,0.7020000000000001,0.0
2574,2574,2574,RT @BBCPolitics: MPs will vote on Theresa May's #Brexit plan B on 29th January Updates:,rt bbcpolit mp vote theresa may brexit plan b th januari updat,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2575,2575,2575,"As exercise and smoothies have replaced despair and alcohol, the suicide rate in Russia has crashed",exercis smoothi replac despair alcohol suicid rate russia crash,4,"[0.417, 0.583, 0.0, -0.6124]",0,-0.6124,0.41700000000000004,0.583,0.0
2576,2576,2576,This story is disturbing,stori disturb,4,"[0.73, 0.27, 0.0, -0.4019]",-1,-0.4019,0.73,0.27,0.0
2577,2577,2577,"Since 1988, The Economist has chosen the most promising young economists of the decade. Our US economics editor…",sinc economist chosen promis young economist decad u econom editor,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2578,2578,2578,Recording artist reveals her powerful story of overcoming 'insane depression' and internal chaos,record artist reveal power stori overcom insan depress intern chao,4,"[0.262, 0.738, 0.0, -0.4939]",0,-0.4939,0.262,0.738,0.0
2579,2579,2579,Pretty sure only living things have a heartbeat,pretti sure live thing heartbeat,4,"[0.0, 0.635, 0.365, 0.3182]",0,0.3182,0.0,0.635,0.365
2580,2580,2580,"Thanks, @BuckSexton!",thank bucksexton,4,"[0.0, 0.286, 0.714, 0.3612]",1,0.3612,0.0,0.28600000000000003,0.7140000000000001
2581,2581,2581,This particular public address would mark the president's first address from the oval office since taking office.,particular public address would mark presid first address oval offic sinc take offic,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2582,2582,2582,Nostalgia is often used to delay progress. But the best way to harness the past demolishes prejudice and opens hori…,nostalgia often use delay progress best way har past demolish prejudic open hori,4,"[0.119, 0.518, 0.363, 0.6908]",0,0.6908,0.11900000000000001,0.518,0.363
2583,2583,2583,"On this week's ""The Economist asks"" podcast, @DeborahLipstadt explains how the “oldest hatred” has returned. Acast:…",week economist ask podcast deborahlipstadt explain oldest hatr return acast,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2584,2584,2584,Trump cancels meeting with Putin at G20 over Russia’s seizure of Ukrainian ships,trump cancel meet putin g russia seizur ukrainian ship,4,"[0.222, 0.778, 0.0, -0.25]",0,-0.25,0.222,0.778,0.0
2585,2585,2585,"Investors should favour cash and gold to protect themselves, according to an experienced stockmarket bear",investor favour cash gold protect accord experienc stockmarket bear,4,"[0.0, 0.56, 0.44, 0.6705]",0,0.6705,0.0,0.56,0.44
2586,2586,2586,"If Mr Trump has one consistent belief, it is that the countries of the Middle East and north Africa should do more…",mr trump one consist belief countri middl east north africa,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2587,2587,2587,Kevin Mallory: The churchgoing patriot who spied for China,kevin mallori churchgo patriot spi china,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2588,2588,2588,RT @BBCWorld: Arizona police investigate after 'vegetative patient gives birth',rt bbcworld arizona polic investig veget patient give birth,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2589,2589,2589,Juul: The rise of a $38bn e-cigarette phenomenon,juul rise bn e cigarett phenomenon,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2590,2590,2590,Climate change: We challenged three people to transform their daily habits,climat chang challeng three peopl transform daili habit,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2591,2591,2591,EuroMillions winner Frances Connolly saves sister's home,euromillion winner franc connolli save sister home,4,"[0.0, 0.417, 0.583, 0.7906]",1,0.7906,0.0,0.41700000000000004,0.583
2592,2592,2592,"Tuesday’s i: ""Ministers plan mass resignation"" (via @bbchelenalee) #tomorrowspaperstoday",tuesday minist plan mass resign via bbchelenale tomorrowspaperstoday,4,"[0.255, 0.745, 0.0, -0.34]",0,-0.34,0.255,0.745,0.0
2593,2593,2593,RT @BBCRadio4: What were the origins of mulled wine? Which Christmas brew was used to ward off disease? And where did the name 'sherry' com…,rt bbcradio origin mull wine christma brew use ward diseas name sherri com,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2594,2594,2594,A failed coup in Gabon highlights the staying power of Africa’s ageing leaders,fail coup gabon highlight stay power africa age leader,4,"[0.271, 0.543, 0.186, -0.2732]",0,-0.2732,0.271,0.5429999999999999,0.18600000000000003
2595,2595,2595,Northern Rail: The most cancelled rail line in the UK?,northern rail cancel rail line uk,4,"[0.286, 0.714, 0.0, -0.25]",0,-0.25,0.28600000000000003,0.7140000000000001,0.0
2596,2596,2596,Fortnite sued over The Floss: Can you trademark a dance move?,fortnit su floss trademark danc move,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2597,2597,2597,The driverless-car industry is predicted to be worth $550bn by 2026,driverless car industri predict worth bn,4,"[0.0, 0.725, 0.275, 0.2263]",0,0.2263,0.0,0.725,0.275
2598,2598,2598,Fiat Chrysler is planning to open a manufacturing plant in Detroit. This comes on the heels of General Motors annou…,fiat chrysler plan open manufactur plant detroit come heel general motor annou,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2599,2599,2599,The potential of poor bright children is often wasted: the search needs to be widened. One of our most popular stor…,potenti poor bright child often wast search need widen one popular stor,4,"[0.174, 0.506, 0.32, 0.3818]",0,0.3818,0.174,0.506,0.32
2600,2600,2600,It creates drama,creat drama,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2601,2601,2601,That's an interesting take. 😬,interest take,4,"[0.0, 0.25, 0.75, 0.4588]",1,0.4588,0.0,0.25,0.75
2602,2602,2602,"McConnell, bowing to pressure from Trump, agrees to criminal justice reform vote",mcconnel bow pressur trump agre crimin justic reform vote,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2603,2603,2603,"Channel migrants: No easy answers to issue, says Javid",channel migrant easi answer issu say javid,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2604,2604,2604,"RT @BBCPolitics: EU says “withdrawal agreement is not changing, backstop is not changing, 585-page treaty text: not a single page of it is…",rt bbcpolit eu say withdraw agreement chang backstop chang page treati text singl page,4,"[0.0, 0.802, 0.198, 0.4939]",0,0.4939,0.0,0.802,0.198
2605,2605,2605,'Volcano tsunami' hits Indonesia after Krakatoa eruption,volcano tsunami hit indonesia krakatoa erupt,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2606,2606,2606,‘Morning Joe’ co-hosts marry in secret ceremony with thinly-veiled anti-Trump theme,morn joe co host marri secret ceremoni thin veil anti trump theme,4,"[0.173, 0.827, 0.0, -0.3182]",0,-0.3182,0.17300000000000001,0.8270000000000001,0.0
2607,2607,2607,"RT @BBCNormanS: A series of indicative votes on Brexit options is ""the obvious thing to do"" - Tony Blair #r4today",rt bbcnorman seri indic vote brexit option obvious thing toni blair r today,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2608,2608,2608,How Vienna shaped the West. From the archive,vienna shape west archiv,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2609,2609,2609,"RT @BBCWthrWatchers: If clouds or sleep got in the way of you and the #SuperBloodWolfMoon, don't worry - check out our fantastic Weather Wa…",rt bbcwthrwatcher cloud sleep got way superbloodwolfmoon worri check fantast weather wa,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2610,2610,2610,Powerful blast shakes street in centre of Paris,power blast shake street centr pari,4,"[0.254, 0.746, 0.0, -0.1779]",0,-0.1779,0.254,0.746,0.0
2611,2611,2611,RT @bbcweather: Heavy showers continue to push eastwards. Showers will become confined mainly to the northwest later tonight. CF,rt bbcweather heavi shower continu push eastward shower becom confin main northwest later tonight cf,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2612,2612,2612,Angela Merkel and Emmanuel Macron think letting European companies merge would help them challenge America's firms.…,angela merkel emmanuel macron think let european compani merg would help challeng america firm,4,"[0.0, 0.828, 0.172, 0.4019]",0,0.4019,0.0,0.828,0.172
2613,2613,2613,RT @BBCNews: Trump to boy: Do you believe in Santa?,rt bbcnew trump boy believ santa,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2614,2614,2614,RT @bbcweather: We've squeezed one more day out of the #AdventCalendar ... with the bloopers version!,rt bbcweather squeez one day adventcalendar blooper version,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2615,2615,2615,"Meet the Bajau, a group of people who are literally born to dive. One of our most popular articles in 2018",meet bajau group peopl liter born dive one popular articl,4,"[0.0, 0.763, 0.237, 0.4215]",0,0.4215,0.0,0.763,0.237
2616,2616,2616,"Saturday's Mail: ""Ministers: We'll tackle speedboat legal aid loophole"" (via @MsHelicat) #tomorrowspaperstoday",saturday mail minist tackl speedboat legal aid loophol via mshelicat tomorrowspaperstoday,4,"[0.0, 0.87, 0.13, 0.128]",0,0.128,0.0,0.87,0.13
2617,2617,2617,Smartphone users warned to be careful of the Antichrist,smartphon user warn care antichrist,4,"[0.184, 0.395, 0.421, 0.4215]",1,0.4215,0.184,0.395,0.42100000000000004
2618,2618,2618,RT @danroan: FA appeals for information after claim unnamed England footballer ‘snorted cocaine in a toilet’,rt danroan fa appeal inform claim unnam england footbal snort cocain toilet,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2619,2619,2619,PDC World Darts Championship: Gerwyn Price loses to Nathan Aspinall; Van Den Bergh through,pdc world dart championship gerwyn price lose nathan aspinal van den bergh,4,"[0.173, 0.641, 0.186, 0.0516]",0,0.0516,0.17300000000000001,0.6409999999999999,0.18600000000000003
2620,2620,2620,#Davos2019: The man who thinks he can make us love kale,davo man think make u love kale,4,"[0.0, 0.543, 0.457, 0.6369]",0,0.6369,0.0,0.5429999999999999,0.457
2621,2621,2621,Daily Mail demands browser warning U-turn,daili mail demand browser warn u turn,4,"[0.42, 0.58, 0.0, -0.2263]",0,-0.2263,0.42,0.58,0.0
2622,2622,2622,RT @BBCWorld: Afghan presidential election delayed by three months,rt bbcworld afghan presidenti elect delay three month,4,"[0.247, 0.753, 0.0, -0.3182]",0,-0.3182,0.247,0.753,0.0
2623,2623,2623,"A second vote on Brexit would be another campaign full of promises that can't be kept, argues @anandMenon1…",second vote brexit would anoth campaign full promis kept argu anandmenon,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2624,2624,2624,"Somalia is perceived as the most corrupt country, while New Zealand is ranked the least corrupt. Find out how your…",somalia perceiv corrupt countri new zealand rank least corrupt find,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2625,2625,2625,The EPA rolls back Obama-era regulations that cut mercury emissions by nearly 90%,epa roll back obama era regul cut mercuri emiss near,4,"[0.189, 0.811, 0.0, -0.2732]",0,-0.2732,0.18899999999999997,0.8109999999999999,0.0
2626,2626,2626,Jim Mattis and John Kelly had little influence on the president,jim matti john kelli littl influenc presid,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2627,2627,2627,"Peak Death for baby-boomers could occur in 2034, pushing house prices down by 0.7% a year",peak death babi boomer could occur push hous price year,4,"[0.302, 0.698, 0.0, -0.5994]",0,-0.5994,0.302,0.698,0.0
2628,2628,2628,"Young Saudis still speak enthusiastically about Muhammad bin Salman, but investors are worried",young saudi still speak enthusiast muhammad bin salman investor worri,4,"[0.0, 0.783, 0.217, 0.3612]",0,0.3612,0.0,0.7829999999999999,0.217
2629,2629,2629,Santander 'too slow' to pass on inheritances,santand slow pas inherit,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2630,2630,2630,Oil gives Guyana's government and opposition something new to fight over,oil give guyana govern opposit someth new fight,4,"[0.271, 0.729, 0.0, -0.3818]",0,-0.3818,0.271,0.7290000000000001,0.0
2631,2631,2631,The vets who treat poorly animals at Christmas,vet treat poor anim christma,4,"[0.352, 0.341, 0.307, -0.1027]",-1,-0.1027,0.35200000000000004,0.341,0.307
2632,2632,2632,"It's kind of cold in our office today, and we're 95% sure it's Iran's fault.",kind cold offic today sure iran fault,4,"[0.218, 0.323, 0.46, 0.4588]",1,0.4588,0.218,0.32299999999999995,0.46
2633,2633,2633,"Laura is an example to all of us with her positivity After being diagnosed with cancer, student Laura Nuttall ma…",laura exampl u posit diagnos cancer student laura nuttal,4,"[0.386, 0.614, 0.0, -0.6597]",0,-0.6597,0.386,0.614,0.0
2634,2634,2634,Broward County Sheriff Scott Israel blames NRA for being fired. Then Dana Loesch hits back.,broward counti sheriff scott israel blame nra fire dana loesch hit back,4,"[0.324, 0.676, 0.0, -0.5859]",0,-0.5859,0.324,0.6759999999999999,0.0
2635,2635,2635,Prison sentences: Charities and probation staff union welcome proposals,prison sentenc chariti probat staff union welcom propos,4,"[0.32, 0.68, 0.0, -0.5106]",0,-0.5106,0.32,0.68,0.0
2636,2636,2636,Prince Philip unhurt after car crash - palace,princ philip unhurt car crash palac,4,"[0.351, 0.649, 0.0, -0.4019]",0,-0.4019,0.35100000000000003,0.649,0.0
2637,2637,2637,The lira has lost nearly 30% of its value in dollar terms over the past year,lira lost near valu dollar term past year,4,"[0.247, 0.753, 0.0, -0.3182]",0,-0.3182,0.247,0.753,0.0
2638,2638,2638,Slime - it's a slippery business,slime slipperi busi,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2639,2639,2639,Brexit: Will the EU help after Theresa May's defeat?,brexit eu help theresa may defeat,4,"[0.309, 0.412, 0.278, -0.0772]",0,-0.0772,0.309,0.41200000000000003,0.278
2640,2640,2640,RT @BBCBreaking: President Trump's ban on transgender people serving in military to go ahead after Supreme Court ruling,rt bbcbreak presid trump ban transgend peopl serv militari go ahead suprem court rule,4,"[0.217, 0.783, 0.0, -0.5574]",0,-0.5574,0.217,0.7829999999999999,0.0
2641,2641,2641,"FA Cup round-up: Barnet, Oldham, Newport, Callum Lang, Phil Foden, Padraig Amond",fa cup round barnet oldham newport callum lang phil foden padraig amond,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2642,2642,2642,This is a crime. This drone is being flown illegally - Aviation Minister Baroness Sugg says police are trying to…,crime drone flown illeg aviat minist baro sugg say polic tri,4,"[0.259, 0.741, 0.0, -0.5423]",0,-0.5423,0.259,0.741,0.0
2643,2643,2643,True or untrue?,true untru,4,"[0.0, 0.263, 0.737, 0.4215]",1,0.4215,0.0,0.263,0.737
2644,2644,2644,"RT @bbcweather: Unsettled start to the week with some rain and snow. Perhaps turning more settled later, but staying cold. np",rt bbcweather unsettl start week rain snow perhap turn settl later stay cold np,4,"[0.0, 0.844, 0.156, 0.34]",0,0.34,0.0,0.8440000000000001,0.156
2645,2645,2645,RT @bbcweather: Good morning. It's another quiet day on the weather front. High pressure is bringing mainly dry and cloudy conditions wit…,rt bbcweather good morn anoth quiet day weather front high pressur bring main dri cloudi condit wit,4,"[0.0, 0.847, 0.153, 0.4404]",0,0.4404,0.0,0.847,0.153
2646,2646,2646,China is using members of its Muslim minority as forced labor,china use member muslim minor forc labor,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2647,2647,2647,Ramsgate 'can not be ready' for #Brexit ferries,ramsgat readi brexit ferri,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2648,2648,2648,.@JeffyMRA will announce tomorrow the winner of the @elfontheshelf contest #ElfScout #ChewingTheFat,jeffymra announc tomorrow winner elfontheshelf contest elfscout chewingthefat,4,"[0.0, 0.648, 0.352, 0.5859]",0,0.5859,0.0,0.648,0.35200000000000004
2649,2649,2649,It truly was a miraculous event when @ChickfilA opened on a Sunday,truli miracul event chickfila open sunday,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2650,2650,2650,🚨🚨🚨🚨🚨🚨🚨🚨,,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2651,2651,2651,Newspaper headlines: PM's last-ditch Brexit plea to MPs,newspap headlin pm last ditch brexit plea mp,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2652,2652,2652,Vegans: The most googled questions about veganism answered,vegan googl question vegan answer,4,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
2653,2653,2653,Universal credit: Two-child benefit cap to be relaxed,univers credit two child benefit cap relax,4,"[0.0, 0.32, 0.68, 0.8176]",1,0.8176,0.0,0.32,0.68
2654,2654,2654,"Very curious how they'll measure ""healthy conversations""",curious measur healthi convers,4,"[0.0, 0.566, 0.434, 0.3182]",0,0.3182,0.0,0.5660000000000001,0.434
2655,2655,2655,Doubt it,doubt,4,"[1.0, 0.0, 0.0, -0.3612]",-1,-0.3612,1.0,0.0,0.0
2656,2656,2656,US demands S. Korea drastically increase funding for security. Seoul calls move 'unacceptable.',u demand korea drastic increas fund secur seoul call move unaccept,4,"[0.143, 0.857, 0.0, -0.128]",0,-0.128,0.14300000000000002,0.857,0.0
2657,2657,2657,"Amos Oz, a torn Israeli",amo oz torn isra,4,"[0.4, 0.6, 0.0, -0.25]",0,-0.25,0.4,0.6,0.0
2658,2658,2658,"“What we're seeing today with the [British] Labour party...is a clear example of a left-wing, progressive, almost M…",see today british labour parti clear exampl left wing progress almost,4,"[0.0, 0.625, 0.375, 0.6597]",0,0.6597,0.0,0.625,0.375
2659,2659,2659,"The next elections, whenever they happen, could be as bitter as any in Guyana’s history",next elect whenev happen could bitter guyana histori,4,"[0.286, 0.714, 0.0, -0.4215]",0,-0.4215,0.28600000000000003,0.7140000000000001,0.0
2660,2660,2660,Nick Cannon blasts liberal comedians for their blatant hypocrisy following Kevin Hart controversy,nick cannon blast liber comedian blatant hypocrisi follow kevin hart controversi,4,"[0.0, 0.794, 0.206, 0.3818]",0,0.3818,0.0,0.794,0.20600000000000002
2661,2661,2661,RT @BBC_HaveYourSay: Musician Dodie reveals how she secretly hid a new song in her @doddleoddle YouTube videos 🎤🎸🎶,rt bbc haveyoursay musician dodi reveal secret hid new song doddleoddl youtub video,4,"[0.104, 0.896, 0.0, -0.1027]",0,-0.1027,0.10400000000000001,0.8959999999999999,0.0
2662,2662,2662,"Tuesday's Guardian: ""May rules out second vote as 'threat to social cohesion'"" (via @bbchelenalee)…",tuesday guardian may rule second vote threat social cohes via bbchelenale,4,"[0.254, 0.746, 0.0, -0.5267]",0,-0.5267,0.254,0.746,0.0
2663,2663,2663,Yemen soldiers killed in Houthi drone attack on base,yemen soldier kill houthi drone attack base,4,"[0.609, 0.391, 0.0, -0.8316]",-1,-0.8316,0.609,0.391,0.0
